Gene_set	Term	P-value	Adjusted P-value	Old P-value	Old adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2017	keratinocyte differentiation (GO:0030216)	1.435951e-01	4.338314e-01	0	0	3.285827e+00	6.376994e+00	ST14;WNT16
GO_Biological_Process_2017	positive regulation of blood vessel endothelial cell migration (GO:0043536)	1.435951e-01	4.338314e-01	0	0	3.285827e+00	6.376994e+00	PDGFB;PRKCA
GO_Biological_Process_2017	negative regulation of NF-kappaB transcription factor activity (GO:0032088)	1.584997e-01	4.338314e-01	0	0	1.989208e+00	3.664126e+00	AIM2;TLR9;FOXP3;CMKLR1
GO_Biological_Process_2017	phosphatidylinositol-mediated signaling (GO:0048015)	1.586516e-01	4.338314e-01	0	0	1.813141e+00	3.338073e+00	IRS1;LCK;EGF;PDGFB;PDGFA
GO_Biological_Process_2017	actin cytoskeleton organization (GO:0030036)	1.586516e-01	4.338314e-01	0	0	1.813141e+00	3.338073e+00	DMTN;PDGFA;PRKG1;FGD2;ADD2
GO_Biological_Process_2017	negative regulation of JAK-STAT cascade (GO:0046426)	1.594693e-01	4.338314e-01	0	0	3.050833e+00	5.601035e+00	CHAD;GP1BA
GO_Biological_Process_2017	actin filament polymerization (GO:0030041)	1.594693e-01	4.338314e-01	0	0	3.050833e+00	5.601035e+00	VIL1;ARHGAP6
GO_Biological_Process_2017	positive regulation of bone mineralization (GO:0030501)	1.594693e-01	4.338314e-01	0	0	3.050833e+00	5.601035e+00	ANO6;BMP6
GO_Biological_Process_2017	positive regulation of interleukin-6 production (GO:0032755)	1.594693e-01	4.338314e-01	0	0	3.050833e+00	5.601035e+00	TLR9;MAPK13
GO_Biological_Process_2017	T cell differentiation (GO:0030217)	1.594693e-01	4.338314e-01	0	0	3.050833e+00	5.601035e+00	LCK;GPR18
GO_Biological_Process_2017	positive regulation of phosphorylation (GO:0042327)	1.594693e-01	4.338314e-01	0	0	3.050833e+00	5.601035e+00	EGF;CCL5
GO_Biological_Process_2017	cholesterol metabolic process (GO:0008203)	1.594693e-01	4.338314e-01	0	0	3.050833e+00	5.601035e+00	CETP;LDLRAP1
GO_Biological_Process_2017	protein kinase B signaling (GO:0043491)	1.594693e-01	4.338314e-01	0	0	3.050833e+00	5.601035e+00	CCL5;CCL3
GO_Biological_Process_2017	positive regulation of gene expression (GO:0010628)	1.620506e-01	4.338314e-01	0	0	1.506759e+00	2.742070e+00	EPHX2;PDGFB;TLR9;CCL3;CTSH;ANK2;LILRB1;CD3E;WNT16
GO_Biological_Process_2017	negative regulation of protein targeting to membrane (GO:0090315)	1.677031e-01	4.338314e-01	0	0	7.111565e+00	1.269813e+01	DMTN
GO_Biological_Process_2017	negative regulation of protein homooligomerization (GO:0032463)	1.677031e-01	4.338314e-01	0	0	7.111565e+00	1.269813e+01	SRC
GO_Biological_Process_2017	neuromuscular process controlling balance (GO:0050885)	1.677031e-01	4.338314e-01	0	0	7.111565e+00	1.269813e+01	TIFAB
GO_Biological_Process_2017	positive regulation of axon extension involved in axon guidance (GO:0048842)	1.677031e-01	4.338314e-01	0	0	7.111565e+00	1.269813e+01	NRP1
GO_Biological_Process_2017	negative regulation of blood pressure (GO:0045776)	1.677031e-01	4.338314e-01	0	0	7.111565e+00	1.269813e+01	FFAR3
GO_Biological_Process_2017	positive regulation of interleukin-1 beta production (GO:0032731)	1.677031e-01	4.338314e-01	0	0	7.111565e+00	1.269813e+01	AIM2
GO_Biological_Process_2017	keratinocyte proliferation (GO:0043616)	1.677031e-01	4.338314e-01	0	0	7.111565e+00	1.269813e+01	WNT16
GO_Biological_Process_2017	odontogenesis of dentin-containing tooth (GO:0042475)	1.677031e-01	4.338314e-01	0	0	7.111565e+00	1.269813e+01	EDA
GO_Biological_Process_2017	fatty acid elongation, saturated fatty acid (GO:0019367)	1.677031e-01	4.338314e-01	0	0	7.111565e+00	1.269813e+01	ELOVL7
GO_Biological_Process_2017	long-chain fatty acid import (GO:0044539)	1.677031e-01	4.338314e-01	0	0	7.111565e+00	1.269813e+01	SPX
GO_Biological_Process_2017	regulation of cardiac muscle contraction (GO:0055117)	1.677031e-01	4.338314e-01	0	0	7.111565e+00	1.269813e+01	ANK2
GO_Biological_Process_2017	drug transmembrane transport (GO:0006855)	1.677031e-01	4.338314e-01	0	0	7.111565e+00	1.269813e+01	ABCC3
GO_Biological_Process_2017	endochondral ossification (GO:0001958)	1.677031e-01	4.338314e-01	0	0	7.111565e+00	1.269813e+01	COL13A1
GO_Biological_Process_2017	monocarboxylic acid transport (GO:0015718)	1.677031e-01	4.338314e-01	0	0	7.111565e+00	1.269813e+01	SLC16A6
GO_Biological_Process_2017	glycosphingolipid biosynthetic process (GO:0006688)	1.677031e-01	4.338314e-01	0	0	7.111565e+00	1.269813e+01	LARGE1
GO_Biological_Process_2017	positive regulation of vasoconstriction (GO:0045907)	1.677031e-01	4.338314e-01	0	0	7.111565e+00	1.269813e+01	TBXA2R
GO_Biological_Process_2017	regulation of T cell activation (GO:0050863)	1.677031e-01	4.338314e-01	0	0	7.111565e+00	1.269813e+01	CCL5
GO_Biological_Process_2017	synaptic vesicle priming (GO:0016082)	1.677031e-01	4.338314e-01	0	0	7.111565e+00	1.269813e+01	SYNJ1
GO_Biological_Process_2017	inner ear morphogenesis (GO:0042472)	1.677031e-01	4.338314e-01	0	0	7.111565e+00	1.269813e+01	TIFAB
GO_Biological_Process_2017	cardiac muscle cell action potential involved in contraction (GO:0086002)	1.677031e-01	4.338314e-01	0	0	7.111565e+00	1.269813e+01	SCN1B
GO_Biological_Process_2017	positive regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway (GO:1902237)	1.677031e-01	4.338314e-01	0	0	7.111565e+00	1.269813e+01	BOK
GO_Biological_Process_2017	visual learning (GO:0008542)	1.677031e-01	4.338314e-01	0	0	7.111565e+00	1.269813e+01	NETO1
GO_Biological_Process_2017	lung alveolus development (GO:0048286)	1.677031e-01	4.338314e-01	0	0	7.111565e+00	1.269813e+01	PDGFA
GO_Biological_Process_2017	embryonic digestive tract morphogenesis (GO:0048557)	1.677031e-01	4.338314e-01	0	0	7.111565e+00	1.269813e+01	RBPMS2
GO_Biological_Process_2017	membrane depolarization (GO:0051899)	1.677031e-01	4.338314e-01	0	0	7.111565e+00	1.269813e+01	SCN1B
GO_Biological_Process_2017	sulfur compound metabolic process (GO:0006790)	1.677031e-01	4.338314e-01	0	0	7.111565e+00	1.269813e+01	CHST2
GO_Biological_Process_2017	axonal transport of mitochondrion (GO:0019896)	1.677031e-01	4.338314e-01	0	0	7.111565e+00	1.269813e+01	NEFL
GO_Biological_Process_2017	adenylate cyclase-activating adrenergic receptor signaling pathway (GO:0071880)	1.677031e-01	4.338314e-01	0	0	7.111565e+00	1.269813e+01	ADRB2
GO_Biological_Process_2017	negative regulation of vascular permeability (GO:0043116)	1.677031e-01	4.338314e-01	0	0	7.111565e+00	1.269813e+01	PTPRJ
GO_Biological_Process_2017	activation of Janus kinase activity (GO:0042976)	1.677031e-01	4.338314e-01	0	0	7.111565e+00	1.269813e+01	PRLR
GO_Biological_Process_2017	actin filament severing (GO:0051014)	1.677031e-01	4.338314e-01	0	0	7.111565e+00	1.269813e+01	VIL1
GO_Biological_Process_2017	dendritic spine development (GO:0060996)	1.677031e-01	4.338314e-01	0	0	7.111565e+00	1.269813e+01	EPHB1
GO_Biological_Process_2017	glomerular visceral epithelial cell development (GO:0072015)	1.677031e-01	4.338314e-01	0	0	7.111565e+00	1.269813e+01	MYO1E
GO_Biological_Process_2017	complement receptor mediated signaling pathway (GO:0002430)	1.677031e-01	4.338314e-01	0	0	7.111565e+00	1.269813e+01	FPR2
GO_Biological_Process_2017	embryonic skeletal system development (GO:0048706)	1.677031e-01	4.338314e-01	0	0	7.111565e+00	1.269813e+01	PCSK5
GO_Biological_Process_2017	RNA phosphodiester bond hydrolysis, endonucleolytic (GO:0090502)	1.677031e-01	4.338314e-01	0	0	7.111565e+00	1.269813e+01	SLFN14
GO_Biological_Process_2017	intermediate filament cytoskeleton organization (GO:0045104)	1.677031e-01	4.338314e-01	0	0	7.111565e+00	1.269813e+01	SYNM
GO_Biological_Process_2017	synaptic vesicle transport (GO:0048489)	1.677031e-01	4.338314e-01	0	0	7.111565e+00	1.269813e+01	SYNJ1
GO_Biological_Process_2017	glycoprotein biosynthetic process (GO:0009101)	1.677031e-01	4.338314e-01	0	0	7.111565e+00	1.269813e+01	LARGE1
GO_Biological_Process_2017	phospholipid homeostasis (GO:0055091)	1.677031e-01	4.338314e-01	0	0	7.111565e+00	1.269813e+01	CETP
GO_Biological_Process_2017	gastrulation (GO:0007369)	1.677031e-01	4.338314e-01	0	0	7.111565e+00	1.269813e+01	MIXL1
GO_Biological_Process_2017	renal system development (GO:0072001)	1.677031e-01	4.338314e-01	0	0	7.111565e+00	1.269813e+01	PTCH1
GO_Biological_Process_2017	retrograde axonal transport (GO:0008090)	1.677031e-01	4.338314e-01	0	0	7.111565e+00	1.269813e+01	NEFL
GO_Biological_Process_2017	zymogen activation (GO:0031638)	1.677031e-01	4.338314e-01	0	0	7.111565e+00	1.269813e+01	CTSH
GO_Biological_Process_2017	regulation of receptor activity (GO:0010469)	1.677031e-01	4.338314e-01	0	0	7.111565e+00	1.269813e+01	SERPINE1
GO_Biological_Process_2017	chylomicron remnant clearance (GO:0034382)	1.677031e-01	4.338314e-01	0	0	7.111565e+00	1.269813e+01	LIPC
GO_Biological_Process_2017	regulation of calcium ion import (GO:0090279)	1.677031e-01	4.338314e-01	0	0	7.111565e+00	1.269813e+01	EGF
GO_Biological_Process_2017	positive regulation of blood vessel diameter (GO:0097755)	1.677031e-01	4.338314e-01	0	0	7.111565e+00	1.269813e+01	EPHX2
GO_Biological_Process_2017	embryonic digestive tract development (GO:0048566)	1.677031e-01	4.338314e-01	0	0	7.111565e+00	1.269813e+01	PCSK5
GO_Biological_Process_2017	negative regulation of immune response (GO:0050777)	1.677031e-01	4.338314e-01	0	0	7.111565e+00	1.269813e+01	FOXP3
GO_Biological_Process_2017	cellular response to iron ion (GO:0071281)	1.677031e-01	4.338314e-01	0	0	7.111565e+00	1.269813e+01	BMP6
GO_Biological_Process_2017	regulation of platelet activation (GO:0010543)	1.677031e-01	4.338314e-01	0	0	7.111565e+00	1.269813e+01	TXK
GO_Biological_Process_2017	positive regulation of execution phase of apoptosis (GO:1900119)	1.677031e-01	4.338314e-01	0	0	7.111565e+00	1.269813e+01	BOK
GO_Biological_Process_2017	epoxygenase P450 pathway (GO:0019373)	1.677031e-01	4.338314e-01	0	0	7.111565e+00	1.269813e+01	EPHX2
GO_Biological_Process_2017	positive regulation of potassium ion transmembrane transporter activity (GO:1901018)	1.677031e-01	4.338314e-01	0	0	7.111565e+00	1.269813e+01	ANK2
GO_Biological_Process_2017	tissue regeneration (GO:0042246)	1.677031e-01	4.338314e-01	0	0	7.111565e+00	1.269813e+01	TXK
GO_Biological_Process_2017	leukocyte migration involved in inflammatory response (GO:0002523)	1.677031e-01	4.338314e-01	0	0	7.111565e+00	1.269813e+01	CCR6
GO_Biological_Process_2017	cellular response to magnesium ion (GO:0071286)	1.677031e-01	4.338314e-01	0	0	7.111565e+00	1.269813e+01	SLFN14
GO_Biological_Process_2017	secretion by cell (GO:0032940)	1.677031e-01	4.338314e-01	0	0	7.111565e+00	1.269813e+01	PCSK6
GO_Biological_Process_2017	peptide biosynthetic process (GO:0043043)	1.677031e-01	4.338314e-01	0	0	7.111565e+00	1.269813e+01	PCSK5
GO_Biological_Process_2017	regulation of chaperone-mediated autophagy (GO:1904714)	1.677031e-01	4.338314e-01	0	0	7.111565e+00	1.269813e+01	CTSA
GO_Biological_Process_2017	regulation of calcium-mediated signaling (GO:0050848)	1.677031e-01	4.338314e-01	0	0	7.111565e+00	1.269813e+01	CMKLR1
GO_Biological_Process_2017	peptidyl-serine dephosphorylation (GO:0070262)	1.677031e-01	4.338314e-01	0	0	7.111565e+00	1.269813e+01	PPP2R2B
GO_Biological_Process_2017	atrial cardiac muscle cell action potential (GO:0086014)	1.677031e-01	4.338314e-01	0	0	7.111565e+00	1.269813e+01	ANK2
GO_Biological_Process_2017	fatty acid oxidation (GO:0019395)	1.677031e-01	4.338314e-01	0	0	7.111565e+00	1.269813e+01	ALOX12
GO_Biological_Process_2017	heart trabecula morphogenesis (GO:0061384)	1.677031e-01	4.338314e-01	0	0	7.111565e+00	1.269813e+01	TGFBR3
GO_Biological_Process_2017	positive regulation of cytolysis (GO:0045919)	1.677031e-01	4.338314e-01	0	0	7.111565e+00	1.269813e+01	LILRB1
GO_Biological_Process_2017	endothelial cell apoptotic process (GO:0072577)	1.677031e-01	4.338314e-01	0	0	7.111565e+00	1.269813e+01	COL4A3
GO_Biological_Process_2017	glycerolipid metabolic process (GO:0046486)	1.677031e-01	4.338314e-01	0	0	7.111565e+00	1.269813e+01	DGKG
GO_Biological_Process_2017	muscle cell differentiation (GO:0042692)	1.677031e-01	4.338314e-01	0	0	7.111565e+00	1.269813e+01	RORA
GO_Biological_Process_2017	negative regulation of CREB transcription factor activity (GO:0032792)	1.677031e-01	4.338314e-01	0	0	7.111565e+00	1.269813e+01	FOXP3
GO_Biological_Process_2017	regulation of vesicle fusion (GO:0031338)	1.715663e-01	4.341856e-01	0	0	2.210571e+00	3.896762e+00	GRTP1;TBC1D8;TBC1D9
GO_Biological_Process_2017	exocytosis (GO:0006887)	1.715663e-01	4.341856e-01	0	0	2.210571e+00	3.896762e+00	CCL5;CCL3;SYTL2
GO_Biological_Process_2017	cell recognition (GO:0008037)	1.756444e-01	4.341856e-01	0	0	2.847171e+00	4.952067e+00	LAMA5;TIGIT
GO_Biological_Process_2017	positive regulation of DNA replication (GO:0045740)	1.756444e-01	4.341856e-01	0	0	2.847171e+00	4.952067e+00	PDGFB;PDGFA
GO_Biological_Process_2017	negative regulation of epithelial cell proliferation (GO:0050680)	1.756444e-01	4.341856e-01	0	0	2.847171e+00	4.952067e+00	TGFBR3;CDKN2B
GO_Biological_Process_2017	antimicrobial humoral immune response mediated by antimicrobial peptide (GO:0061844)	1.756444e-01	4.341856e-01	0	0	2.847171e+00	4.952067e+00	GNLY;CAMP
GO_Biological_Process_2017	actin filament bundle assembly (GO:0051017)	1.756444e-01	4.341856e-01	0	0	2.847171e+00	4.952067e+00	DMTN;ADD2
GO_Biological_Process_2017	keratan sulfate biosynthetic process (GO:0018146)	1.756444e-01	4.341856e-01	0	0	2.847171e+00	4.952067e+00	OMD;CHST2
GO_Biological_Process_2017	cellular response to cAMP (GO:0071320)	1.756444e-01	4.341856e-01	0	0	2.847171e+00	4.952067e+00	DMTN;AQP9
GO_Biological_Process_2017	neurogenesis (GO:0022008)	1.756444e-01	4.341856e-01	0	0	2.847171e+00	4.952067e+00	BCL11B;EPHB1
GO_Biological_Process_2017	positive regulation of transforming growth factor beta receptor signaling pathway (GO:0030511)	1.756444e-01	4.341856e-01	0	0	2.847171e+00	4.952067e+00	CDKN2B;TGFB1I1
GO_Biological_Process_2017	regulation of ERK1 and ERK2 cascade (GO:0070372)	1.756444e-01	4.341856e-01	0	0	2.847171e+00	4.952067e+00	TGFBR3;EPHB1
GO_Biological_Process_2017	cellular response to tumor necrosis factor (GO:0071356)	1.760940e-01	4.341856e-01	0	0	1.900433e+00	3.300554e+00	CCL3L1;CCL5;CCL4;CCL3
GO_Biological_Process_2017	central nervous system development (GO:0007417)	1.760940e-01	4.341856e-01	0	0	1.900433e+00	3.300554e+00	UGT8;PPP1R17;ADORA2A;SRC
GO_Biological_Process_2017	protein homooligomerization (GO:0051260)	1.810913e-01	4.341856e-01	0	0	1.724910e+00	2.947448e+00	EHD3;PRF1;STOM;NLRC4;CD3E
GO_Biological_Process_2017	toll-like receptor signaling pathway (GO:0002224)	1.828673e-01	4.341856e-01	0	0	2.136680e+00	3.630208e+00	CD180;TLR9;TLR10
GO_Biological_Process_2017	negative regulation of cell migration (GO:0030336)	1.851304e-01	4.341856e-01	0	0	1.858941e+00	3.135467e+00	SERPINE1;TPM1;ARAP3;PTPRJ
GO_Biological_Process_2017	positive regulation of interleukin-8 production (GO:0032757)	1.920616e-01	4.341856e-01	0	0	2.668967e+00	4.403633e+00	SERPINE1;TLR9
GO_Biological_Process_2017	protein tetramerization (GO:0051262)	1.920616e-01	4.341856e-01	0	0	2.668967e+00	4.403633e+00	KCNC3;CCL5
GO_Biological_Process_2017	phosphatidylinositol 3-kinase signaling (GO:0014065)	1.920616e-01	4.341856e-01	0	0	2.668967e+00	4.403633e+00	LTK;IRS1
GO_Biological_Process_2017	positive regulation of phosphatidylinositol 3-kinase activity (GO:0043552)	1.920616e-01	4.341856e-01	0	0	2.668967e+00	4.403633e+00	IRS1;PDGFB
GO_Biological_Process_2017	regulation of GTPase activity (GO:0043087)	1.943595e-01	4.341856e-01	0	0	2.067557e+00	3.386753e+00	EPHA4;PRKG1;FGD2
GO_Biological_Process_2017	ion transport (GO:0006811)	1.943595e-01	4.341856e-01	0	0	2.067557e+00	3.386753e+00	SLC9A3;SLC15A3;SLC1A7
GO_Biological_Process_2017	protein complex assembly (GO:0006461)	1.966681e-01	4.341856e-01	0	0	1.670685e+00	2.716931e+00	VIL1;DMTN;IL2RB;CD3E;ADD2
GO_Biological_Process_2017	positive regulation of apoptotic process (GO:0043065)	2.015800e-01	4.341856e-01	0	0	1.390906e+00	2.227632e+00	ARHGEF12;RASGRF2;KCNMA1;TNFRSF8;ANO6;LILRB1;FASLG;NLRC4;FGD2;BOK
GO_Biological_Process_2017	transforming growth factor beta receptor signaling pathway (GO:0007179)	2.036356e-01	4.341856e-01	0	0	1.781143e+00	2.834553e+00	TGFBR3;ITGB5;SRC;PDGFB
GO_Biological_Process_2017	negative regulation of retrograde protein transport, ER to cytosol (GO:1904153)	2.050438e-01	4.341856e-01	0	0	5.333163e+00	8.450565e+00	DERL3
GO_Biological_Process_2017	inositol phosphate dephosphorylation (GO:0046855)	2.050438e-01	4.341856e-01	0	0	5.333163e+00	8.450565e+00	SYNJ1
GO_Biological_Process_2017	negative regulation of interleukin-6 secretion (GO:1900165)	2.050438e-01	4.341856e-01	0	0	5.333163e+00	8.450565e+00	C5AR2
GO_Biological_Process_2017	receptor recycling (GO:0001881)	2.050438e-01	4.341856e-01	0	0	5.333163e+00	8.450565e+00	EHD3
GO_Biological_Process_2017	mammary gland epithelial cell differentiation (GO:0060644)	2.050438e-01	4.341856e-01	0	0	5.333163e+00	8.450565e+00	ZNF703
GO_Biological_Process_2017	positive regulation of autophagosome maturation (GO:1901098)	2.050438e-01	4.341856e-01	0	0	5.333163e+00	8.450565e+00	ADRB2
GO_Biological_Process_2017	positive regulation of epidermal growth factor-activated receptor activity (GO:0045741)	2.050438e-01	4.341856e-01	0	0	5.333163e+00	8.450565e+00	EGF
GO_Biological_Process_2017	endothelial cell differentiation (GO:0045446)	2.050438e-01	4.341856e-01	0	0	5.333163e+00	8.450565e+00	LAMA5
GO_Biological_Process_2017	lipid storage (GO:0019915)	2.050438e-01	4.341856e-01	0	0	5.333163e+00	8.450565e+00	FFAR2
GO_Biological_Process_2017	cellular protein complex assembly (GO:0043623)	2.050438e-01	4.341856e-01	0	0	5.333163e+00	8.450565e+00	CCL5
GO_Biological_Process_2017	tryptophan catabolic process (GO:0006569)	2.050438e-01	4.341856e-01	0	0	5.333163e+00	8.450565e+00	KMO
GO_Biological_Process_2017	response to insulin (GO:0032868)	2.050438e-01	4.341856e-01	0	0	5.333163e+00	8.450565e+00	IRS1
GO_Biological_Process_2017	sodium-independent organic anion transport (GO:0043252)	2.050438e-01	4.341856e-01	0	0	5.333163e+00	8.450565e+00	SLCO4C1
GO_Biological_Process_2017	phosphatidylinositol acyl-chain remodeling (GO:0036149)	2.050438e-01	4.341856e-01	0	0	5.333163e+00	8.450565e+00	PLA2G4C
GO_Biological_Process_2017	response to vitamin D (GO:0033280)	2.050438e-01	4.341856e-01	0	0	5.333163e+00	8.450565e+00	ALPL
GO_Biological_Process_2017	regulation of dendritic spine morphogenesis (GO:0061001)	2.050438e-01	4.341856e-01	0	0	5.333163e+00	8.450565e+00	EPHA4
GO_Biological_Process_2017	glycoprotein metabolic process (GO:0009100)	2.050438e-01	4.341856e-01	0	0	5.333163e+00	8.450565e+00	PCSK6
GO_Biological_Process_2017	ubiquitin-dependent SMAD protein catabolic process (GO:0030579)	2.050438e-01	4.341856e-01	0	0	5.333163e+00	8.450565e+00	TGFB1I1
GO_Biological_Process_2017	cAMP biosynthetic process (GO:0006171)	2.050438e-01	4.341856e-01	0	0	5.333163e+00	8.450565e+00	ADORA2A
GO_Biological_Process_2017	phosphatidylinositol metabolic process (GO:0046488)	2.050438e-01	4.341856e-01	0	0	5.333163e+00	8.450565e+00	SYNJ1
GO_Biological_Process_2017	negative regulation of activated T cell proliferation (GO:0046007)	2.050438e-01	4.341856e-01	0	0	5.333163e+00	8.450565e+00	FOXP3
GO_Biological_Process_2017	positive regulation of fibroblast apoptotic process (GO:2000271)	2.050438e-01	4.341856e-01	0	0	5.333163e+00	8.450565e+00	TP63
GO_Biological_Process_2017	negative regulation of cell adhesion mediated by integrin (GO:0033629)	2.050438e-01	4.341856e-01	0	0	5.333163e+00	8.450565e+00	SERPINE1
GO_Biological_Process_2017	negative regulation of insulin secretion (GO:0046676)	2.050438e-01	4.341856e-01	0	0	5.333163e+00	8.450565e+00	IRS1
GO_Biological_Process_2017	regulation of long-term neuronal synaptic plasticity (GO:0048169)	2.050438e-01	4.341856e-01	0	0	5.333163e+00	8.450565e+00	NETO1
GO_Biological_Process_2017	positive regulation of circadian rhythm (GO:0042753)	2.050438e-01	4.341856e-01	0	0	5.333163e+00	8.450565e+00	RORA
GO_Biological_Process_2017	STAT protein import into nucleus (GO:0007262)	2.050438e-01	4.341856e-01	0	0	5.333163e+00	8.450565e+00	EGF
GO_Biological_Process_2017	interferon-gamma secretion (GO:0072643)	2.050438e-01	4.341856e-01	0	0	5.333163e+00	8.450565e+00	LILRB1
GO_Biological_Process_2017	membrane depolarization during cardiac muscle cell action potential (GO:0086012)	2.050438e-01	4.341856e-01	0	0	5.333163e+00	8.450565e+00	SCN1B
GO_Biological_Process_2017	negative regulation of glial cell apoptotic process (GO:0034351)	2.050438e-01	4.341856e-01	0	0	5.333163e+00	8.450565e+00	PRKCA
GO_Biological_Process_2017	phototransduction (GO:0007602)	2.050438e-01	4.341856e-01	0	0	5.333163e+00	8.450565e+00	GNGT2
GO_Biological_Process_2017	negative regulation of smoothened signaling pathway (GO:0045879)	2.050438e-01	4.341856e-01	0	0	5.333163e+00	8.450565e+00	PTCH1
GO_Biological_Process_2017	commissural neuron axon guidance (GO:0071679)	2.050438e-01	4.341856e-01	0	0	5.333163e+00	8.450565e+00	NRP1
GO_Biological_Process_2017	cellular response to cholesterol (GO:0071397)	2.050438e-01	4.341856e-01	0	0	5.333163e+00	8.450565e+00	PTCH1
GO_Biological_Process_2017	peripheral nervous system development (GO:0007422)	2.050438e-01	4.341856e-01	0	0	5.333163e+00	8.450565e+00	UGT8
GO_Biological_Process_2017	regulation of dendrite development (GO:0050773)	2.050438e-01	4.341856e-01	0	0	5.333163e+00	8.450565e+00	KNDC1
GO_Biological_Process_2017	actin filament reorganization (GO:0090527)	2.050438e-01	4.341856e-01	0	0	5.333163e+00	8.450565e+00	DMTN
GO_Biological_Process_2017	inner ear development (GO:0048839)	2.050438e-01	4.341856e-01	0	0	5.333163e+00	8.450565e+00	TIFAB
GO_Biological_Process_2017	megakaryocyte differentiation (GO:0030219)	2.050438e-01	4.341856e-01	0	0	5.333163e+00	8.450565e+00	CDKN2B
GO_Biological_Process_2017	neural retina development (GO:0003407)	2.050438e-01	4.341856e-01	0	0	5.333163e+00	8.450565e+00	GPM6A
GO_Biological_Process_2017	peptidyl-glutamic acid carboxylation (GO:0017187)	2.050438e-01	4.341856e-01	0	0	5.333163e+00	8.450565e+00	PROS1
GO_Biological_Process_2017	positive regulation of fibroblast migration (GO:0010763)	2.050438e-01	4.341856e-01	0	0	5.333163e+00	8.450565e+00	DMTN
GO_Biological_Process_2017	negative regulation of lipid storage (GO:0010888)	2.050438e-01	4.341856e-01	0	0	5.333163e+00	8.450565e+00	ITGB3
GO_Biological_Process_2017	cholesterol catabolic process (GO:0006707)	2.050438e-01	4.341856e-01	0	0	5.333163e+00	8.450565e+00	CYP46A1
GO_Biological_Process_2017	negative regulation of telomerase activity (GO:0051974)	2.050438e-01	4.341856e-01	0	0	5.333163e+00	8.450565e+00	SRC
GO_Biological_Process_2017	superoxide anion generation (GO:0042554)	2.050438e-01	4.341856e-01	0	0	5.333163e+00	8.450565e+00	ALOX12
GO_Biological_Process_2017	cellular potassium ion homeostasis (GO:0030007)	2.050438e-01	4.341856e-01	0	0	5.333163e+00	8.450565e+00	KCNMA1
GO_Biological_Process_2017	regulation of cardiac muscle contraction by calcium ion signaling (GO:0010882)	2.050438e-01	4.341856e-01	0	0	5.333163e+00	8.450565e+00	ANK2
GO_Biological_Process_2017	negative regulation of plasminogen activation (GO:0010757)	2.050438e-01	4.341856e-01	0	0	5.333163e+00	8.450565e+00	SERPINE1
GO_Biological_Process_2017	antigen processing and presentation, exogenous lipid antigen via MHC class Ib (GO:0048007)	2.050438e-01	4.341856e-01	0	0	5.333163e+00	8.450565e+00	CD1A
GO_Biological_Process_2017	parturition (GO:0007567)	2.050438e-01	4.341856e-01	0	0	5.333163e+00	8.450565e+00	PLA2G4C
GO_Biological_Process_2017	lipoxin metabolic process (GO:2001300)	2.050438e-01	4.341856e-01	0	0	5.333163e+00	8.450565e+00	ALOX12
GO_Biological_Process_2017	somite development (GO:0061053)	2.050438e-01	4.341856e-01	0	0	5.333163e+00	8.450565e+00	PTCH1
GO_Biological_Process_2017	cardiac epithelial to mesenchymal transition (GO:0060317)	2.050438e-01	4.341856e-01	0	0	5.333163e+00	8.450565e+00	TGFBR3
GO_Biological_Process_2017	regulation of epithelial cell migration (GO:0010632)	2.050438e-01	4.341856e-01	0	0	5.333163e+00	8.450565e+00	SRC
GO_Biological_Process_2017	regulation of cell-cell adhesion (GO:0022407)	2.050438e-01	4.341856e-01	0	0	5.333163e+00	8.450565e+00	SRC
GO_Biological_Process_2017	definitive hemopoiesis (GO:0060216)	2.050438e-01	4.341856e-01	0	0	5.333163e+00	8.450565e+00	TGFBR3
GO_Biological_Process_2017	bundle of His cell-Purkinje myocyte adhesion involved in cell communication (GO:0086073)	2.050438e-01	4.341856e-01	0	0	5.333163e+00	8.450565e+00	DSC2
GO_Biological_Process_2017	ventricular compact myocardium morphogenesis (GO:0003223)	2.050438e-01	4.341856e-01	0	0	5.333163e+00	8.450565e+00	TGFBR3
GO_Biological_Process_2017	regulation of cholesterol homeostasis (GO:2000188)	2.050438e-01	4.341856e-01	0	0	5.333163e+00	8.450565e+00	RORA
GO_Biological_Process_2017	negative regulation of interleukin-2 production (GO:0032703)	2.050438e-01	4.341856e-01	0	0	5.333163e+00	8.450565e+00	FOXP3
GO_Biological_Process_2017	multicellular organismal iron ion homeostasis (GO:0060586)	2.050438e-01	4.341856e-01	0	0	5.333163e+00	8.450565e+00	BMP6
GO_Biological_Process_2017	neuron migration (GO:0001764)	2.086669e-01	4.382431e-01	0	0	2.511729e+00	3.935919e+00	GPM6A;NRP1
GO_Biological_Process_2017	activation of protein kinase activity (GO:0032147)	2.086669e-01	4.382431e-01	0	0	2.511729e+00	3.935919e+00	ITGB3;PDGFB
GO_Biological_Process_2017	SMAD protein signal transduction (GO:0060395)	2.086669e-01	4.382431e-01	0	0	2.511729e+00	3.935919e+00	BMP8B;BMP6
